# Test: 10 MILLONES
# Timestamp: 2025-11-30T07:57:08.058718700
# Datagramas procesados: 7,864,467
# Tiempo procesamiento: 12,379,914 ms
# Resultados válidos: 1048/1048
arc_id,velocity_m_s,velocity_km_h,sample_count,line_id,timestamp
ARC_379_515048_515048,7.3416,26.4298,1,379,2025-11-30T07:57:08.0815258
ARC_73_502751_502751,0.4221,1.5195,1,73,2025-11-30T07:57:08.0815258
ARC_440_514055_514055,17.0144,61.2519,1,440,2025-11-30T07:57:08.0815258
ARC_58_516049_511012,6.9826,25.1372,1,58,2025-11-30T07:57:08.0815258
ARC_25_516066_516066,6.9795,25.1263,1,25,2025-11-30T07:57:08.0815258
ARC_190_512115_512115,36.0000,129.6000,1,190,2025-11-30T07:57:08.0815258
ARC_317_519041_519041,7.0740,25.4664,1,317,2025-11-30T07:57:08.0815258
ARC_272_514454_514454,5.3643,19.3114,1,272,2025-11-30T07:57:08.0815258
ARC_32_514147_514147,24.0000,86.4000,1,32,2025-11-30T07:57:08.0815258
ARC_135_513238_513239,18.2428,65.6742,1,135,2025-11-30T07:57:08.0815258
ARC_131_514232_514233,13.4414,48.3889,1,131,2025-11-30T07:57:08.0815258
ARC_384_513310_513136,13.8458,49.8449,1,384,2025-11-30T07:57:08.0815258
ARC_66_515057_515057,14.6784,52.8423,1,66,2025-11-30T07:57:08.0815258
ARC_316_515152_515152,6.1647,22.1931,1,316,2025-11-30T07:57:08.0815258
ARC_88_500160_500160,8.0000,28.8000,1,88,2025-11-30T07:57:08.0815258
ARC_277_513253_513253,28.8668,103.9205,1,277,2025-11-30T07:57:08.0815258
ARC_302_516267_516267,9.1016,32.7656,1,302,2025-11-30T07:57:08.0815258
ARC_491_516194_516138,47.6267,171.4563,1,491,2025-11-30T07:57:08.0815258
ARC_396_519108_519108,7.4738,26.9058,1,396,2025-11-30T07:57:08.0815258
ARC_442_518160_518161,38.9658,140.2770,1,442,2025-11-30T07:57:08.0815258
ARC_313_513006_513007,29.0941,104.7388,1,313,2025-11-30T07:57:08.0815258
ARC_96_512054_512054,29.0000,104.4000,1,96,2025-11-30T07:57:08.0815258
ARC_82_519070_519070,6.4609,23.2592,1,82,2025-11-30T07:57:08.0815258
ARC_379_511316_511316,13.0000,46.8000,1,379,2025-11-30T07:57:08.0815258
ARC_412_516005_516005,7.4015,26.6456,1,412,2025-11-30T07:57:08.0815258
ARC_122_513272_513272,25.0000,90.0000,1,122,2025-11-30T07:57:08.0815258
ARC_108_513131_513131,7.4390,26.7805,1,108,2025-11-30T07:57:08.0815258
ARC_335_502650_502650,13.0000,46.8000,1,335,2025-11-30T07:57:08.0815258
ARC_82_519079_519079,9.5807,34.4907,1,82,2025-11-30T07:57:08.0815258
ARC_135_513242_513242,4.0470,14.5692,1,135,2025-11-30T07:57:08.0815258
ARC_182_501100_501050,42.9107,154.4786,1,182,2025-11-30T07:57:08.0815258
ARC_350_515020_515020,14.9277,53.7399,1,350,2025-11-30T07:57:08.0815258
ARC_240_502800_502800,28.1380,101.2968,1,240,2025-11-30T07:57:08.0815258
ARC_440_514051_514052,6.9745,25.1083,1,440,2025-11-30T07:57:08.0815258
ARC_55_501701_501753,27.7694,99.9700,1,55,2025-11-30T07:57:08.0815258
ARC_104_519103_519104,5.3640,19.3102,1,104,2025-11-30T07:57:08.0815258
ARC_107_500159_500159,5.2367,18.8521,1,107,2025-11-30T07:57:08.0815258
ARC_199_517165_517165,9.4516,34.0256,1,199,2025-11-30T07:57:08.0815258
ARC_346_501100_501100,4.6430,16.7147,1,346,2025-11-30T07:57:08.0815258
ARC_260_515009_515009,19.1523,68.9482,1,260,2025-11-30T07:57:08.0815258
ARC_193_518115_518115,9.3838,33.7819,1,193,2025-11-30T07:57:08.0815258
ARC_217_518171_518171,36.3197,130.7510,1,217,2025-11-30T07:57:08.0815258
ARC_200_514314_514314,46.0000,165.6000,1,200,2025-11-30T07:57:08.0815258
ARC_379_516087_516087,19.8999,71.6396,1,379,2025-11-30T07:57:08.0815258
ARC_160_512019_512019,8.3538,30.0737,1,160,2025-11-30T07:57:08.0815258
ARC_124_504008_504008,9.9616,35.8619,1,124,2025-11-30T07:57:08.0815258
ARC_411_518034_518034,6.1186,22.0271,1,411,2025-11-30T07:57:08.0815258
ARC_132_514035_514036,12.2327,44.0378,1,132,2025-11-30T07:57:08.0815258
ARC_380_515139_515140,7.7309,27.8311,1,380,2025-11-30T07:57:08.0815258
ARC_393_502350_502350,45.9674,165.4826,1,393,2025-11-30T07:57:08.0815258
ARC_3228_501200_501200,22.0000,79.2000,1,3228,2025-11-30T07:57:08.0815258
ARC_344_501405_501405,5.0082,18.0295,1,344,2025-11-30T07:57:08.0815258
ARC_103_518171_518171,7.8746,28.3485,1,103,2025-11-30T07:57:08.0815258
ARC_281_513226_513226,6.6841,24.0629,1,281,2025-11-30T07:57:08.0815258
ARC_308_501703_501703,9.0000,32.4000,1,308,2025-11-30T07:57:08.0815258
ARC_223_513063_513231,7.1038,25.5737,1,223,2025-11-30T07:57:08.0815258
ARC_246_516024_516024,42.0000,151.2000,1,246,2025-11-30T07:57:08.0815258
ARC_120_500600_500600,32.0000,115.2000,1,120,2025-11-30T07:57:08.0815258
ARC_204_502801_502801,28.0000,100.8000,1,204,2025-11-30T07:57:08.0815258
ARC_10_516177_516177,13.5779,48.8803,1,10,2025-11-30T07:57:08.0815258
ARC_491_514084_514084,23.0000,82.8000,1,491,2025-11-30T07:57:08.0815258
ARC_311_513222_513222,37.1122,133.6039,1,311,2025-11-30T07:57:08.0815258
ARC_228_513099_513099,44.3483,159.6537,1,228,2025-11-30T07:57:08.0815258
ARC_297_518006_518006,11.1239,40.0461,1,297,2025-11-30T07:57:08.0815258
ARC_360_514372_514541,12.1455,43.7237,1,360,2025-11-30T07:57:08.0815258
ARC_274_518063_518063,6.3063,22.7025,1,274,2025-11-30T07:57:08.0815258
ARC_193_514503_514503,37.0000,133.2000,1,193,2025-11-30T07:57:08.0815258
ARC_40_514190_514190,10.5357,37.9284,1,40,2025-11-30T07:57:08.0815258
ARC_153_514534_514202,6.4453,23.2030,1,153,2025-11-30T07:57:08.0815258
ARC_131_514021_514021,5.4988,19.7958,1,131,2025-11-30T07:57:08.0815258
ARC_309_513131_513131,9.1837,33.0615,1,309,2025-11-30T07:57:08.0815258
ARC_242_515236_515119,3.9438,14.1975,1,242,2025-11-30T07:57:08.0815258
ARC_119_514076_514376,7.7078,27.7479,1,119,2025-11-30T07:57:08.0815258
ARC_25_516068_516068,9.3763,33.7546,1,25,2025-11-30T07:57:08.0815258
ARC_335_500851_500751,28.6740,103.2266,1,335,2025-11-30T07:57:08.0815258
ARC_238_516268_516268,4.6368,16.6926,1,238,2025-11-30T07:57:08.0815258
ARC_63_515193_515193,6.5563,23.6028,1,63,2025-11-30T07:57:08.0815258
ARC_281_502800_502800,5.9893,21.5616,1,281,2025-11-30T07:57:08.0815258
ARC_281_515122_515058,9.8206,35.3543,1,281,2025-11-30T07:57:08.0815258
ARC_96_511235_511235,16.9127,60.8859,1,96,2025-11-30T07:57:08.0815258
ARC_193_518122_518122,30.0000,108.0000,1,193,2025-11-30T07:57:08.0815258
ARC_23_513026_513025,6.3856,22.9883,1,23,2025-11-30T07:57:08.0815258
ARC_175_514011_514011,9.0000,32.4000,1,175,2025-11-30T07:57:08.0815258
ARC_71_519022_519022,21.0000,75.6000,1,71,2025-11-30T07:57:08.0815258
ARC_367_515020_515020,16.4986,59.3951,1,367,2025-11-30T07:57:08.0815258
ARC_104_519100_519100,7.6333,27.4800,1,104,2025-11-30T07:57:08.0815258
